name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;383;0;779;3085;1663;3085;1547;0
header;190;133;190;171;1808;171;1808;133
A;991;197;991;224;1014;224;1014;197
B;985;1025;985;1052;1006;1052;1006;1025
A;1104;1041;1104;1047;1111;1047;1111;1041
B;1232;1206;1232;1232;1246;1232;1246;1206
C;980;1703;980;1731;1000;1731;1000;1703
D;978;2379;978;2405;999;2405;999;2379
A;777;2406;777;2410;782;2410;782;2406
B;1215;2453;1215;2466;1227;2466;1227;2453
A;1612;2490;1612;2490;1612;2490;1612;2490
A;1628;2507;1628;2509;1630;2509;1630;2507
