name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;400;0;423;3079;1119;3079;1119;0
header;196;186;196;218;1815;218;1815;186
A;977;243;977;243;978;243;978;243
B;790;279;790;323;803;323;803;279
A;850;461;850;487;871;487;871;461
A;809;675;809;681;817;681;817;675
A;714;804;714;809;749;809;749;804
A;711;839;711;845;749;845;749;839
A;1075;945;1075;951;1112;951;1112;945
A;1075;980;1075;985;1111;985;1111;980
A;711;1049;711;1054;747;1054;747;1049
A;713;1119;713;1124;749;1124;749;1119
A;538;1153;538;1157;573;1157;573;1153
A;715;1366;715;1369;751;1369;751;1366
A;712;1507;712;1512;748;1512;748;1507
A;1078;1507;1078;1513;1113;1513;1113;1507
A;537;1541;537;1545;571;1545;571;1541
A;714;1717;714;1721;750;1721;750;1717
B;943;1810;943;1839;979;1839;979;1810
A;931;2060;931;2060;932;2060;932;2060
A;715;2104;715;2109;751;2109;751;2104
A;881;2759;881;2761;883;2761;883;2759
A;670;2803;670;2805;671;2805;671;2803
