name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;350;0;281;3089;1655;3089;1810;0
header;203;142;203;179;1808;179;1808;142
A;997;203;997;231;1020;231;1020;203
B;997;868;997;897;1019;897;1019;868
A;1265;878;1265;878;1265;878;1265;878
C;995;1534;995;1565;1017;1565;1017;1534
B;530;1581;530;1600;544;1600;544;1581
A;883;1930;883;1930;884;1930;884;1930
A;1176;1976;1176;1979;1179;1979;1179;1976
B;1359;2172;1359;2198;1373;2198;1373;2172
D;993;2211;993;2240;1020;2240;1020;2211
A;1661;2602;1661;2612;1668;2612;1668;2602
